Nombre y tensión del nudo;Código de subestación;Comunidad Autónoma;POSICIONES;;;;;;CRITERIO DE POTENCIA DE CORTOCIRCUITO (WSCR);;;;CRITERIO ESTÁTICO DEMANDA;;;;CRITERIO ESTÁTICO ALMACENAMIENTO;;;CRITERIO DINÁMICO 1;CRITERIO DINÁMICO 2;SITUACIÓN NUDO CAPACIDAD DE ACCESO OTORGADA;;;;;;;;;;;;;;;SITUACIÓN NUDO CAPACIDAD DE ACCESO EN CURSO Y PENDIENTE DE RESOLVER;;MARGEN CAPACIDAD DE ACCESO TOTAL PARA CONEXIÓN A LA RDT;;;;;CRITERIOS LIMITANTES;;;;;CAPACIDAD DE ACCESO NO OTORGABLE EN RDT;;;;;;CAPACIDAD DE ACCESO DISPONIBLE PARA SOLICITUDES CRITERIO GENERAL;;;;;Nudo de concurso
;;;Gen/Alm a la red de transporte;;Consumo a la red de transporte;;A red de distribución;;Capacidad de acceso nodal;Binudos;Afección de CS a seguridad del sistema;Margen no ocupado;Capacidad de acceso nodal; Zona con capacidad compartida a la que pertenece el nudo;Margen no ocupado;Limitaciones temporales de acceso por configuración de la subestación;Capacidad de acceso nodal; Zona con capacidad compartida a la que pertenece el nudo;Margen no ocupado;Margen no ocupado;Margen no ocupado;Capacidad de acceso para consumo en la RdD (valor de referencia);Estado acuerdo sobre capacidad de acceso para consumo en la RdD (valor de referencia);Capacidad de acceso otorgada a demanda adicional al valor de referencia;Capacidad de acceso otorgada demanda CEP con afección a WSCR;Capacidad de acceso otorgada demanda RdT;Capacidad de acceso demanda con aceptabilidad RdD;Capacidad de acceso demanda con aceptabilidad RdD no incluida en el valor de referencia;Capacidad de acceso otorgada almacenamiento adicional al valor de referencia;Capacidad de acceso otorgada almacenamiento RdT;Capacidad de acceso almacenamiento con aceptabilidad RdD;Capacidad de acceso  almacenamiento con aceptabilidad RdD no incluida en el valor de referencia;Capacidad de acceso otorgada demanda CH RdT;Capacidad de acceso otorgada demanda SH RdT;Capacidad de acceso CH con aceptabilidad en RdD;Capacidad de acceso SH con aceptabilidad en RdD;Capacidad de acceso solicitada en curso y pendiente resolver demanda RdT;Capacidad de acceso solicitada en curso y pendiente resolver almacenamiento RdT;DEMANDA;;;ALMACENAMIENTO;;DEMANDA;;;ALMACENAMIENTO;;DEMANDA;;;ALMACENAMIENTO;;Motivo capacidad no otorgable en RdT;DEMANDA;;;ALMACENAMIENTO;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CEP;;NO CEP;CEP (MPE);NO CEP (MGES);CEP;;NO CEP;CEP (MPE);NO CEP (MGES);CEP;;NO CEP;CEP (MPE);NO CEP (MGES);;CEP;;NO CEP;CEP (MPE);NO CEP (MGES);
;;;E;P;E;P;E;P;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;CH;SH;;;;CH;SH;;;;CH;SH;;;;;CH;SH;;;;
CASTRELO 220;50145;Galicia;✓;;;;✓;;47; N/A ; Superación valor máx Icc ;47;403;E1_SEPE;363;No;793;E1_SEPE;744;1274;0;20;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;47;0;363;744;744;WSCR_Nudo;Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;47;0;363;744;744;
CATADAU 400;50146;Comunidad Valenciana;;✓;;;✓;;1.197; N/A ;  ;1.197;1097;N/A;;No ;3156;N/A;;0;0;;NO;0;0;0;0;0;50;50;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;
CATADAU 220;50146;Comunidad Valenciana;;;;;;;388; N/A ;  ;388;655;E240_SEPE;;No;1340;E240_SEPE;;665;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;
CEDILLO 400;50147;Extremadura;✓;;;;;;203; N/A ;  ;203;1304;N/A;1304;Si. Caso b);1775;N/A;1500;972;0;0;N/A;0;0;0;0;0;275;275;0;0;0;0;0;0;0;0;203;0;972;972;972;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;203;0;972;972;972;
CENTELLES 220;50148;Cataluña;;;;;✓;;213; N/A ;  ;213;64;E209_SEPE;;Si. Caso b);308;E209_SEPE;;1165;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
CENTENARIO 220;50149;Andalucía;;;;;✓;;489; N/A ;  ;489;124;E297_SEPE;;Si. Caso c);238;E297_SEPE;;1026;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;
CERCS 220;50151;Cataluña;✓;;;;✓;;186; N/A ;  ;186;38;E209_SEPE;;Si. Caso b);276;E209_SEPE;;1165;0;98;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;
CERDA 220;50719;Cataluña;;;;✓;;✓;799; N/A ;  ;719;168;E402_SEPE;;No;341;E402_SEPE;;0;0;;NO;80;80;80;0;0;0;0;0;0;0;80;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
CERRATO 400;50152;Castilla y León;;✓;;✓;;;551; N/A ;  ;551;1332;N/A;1290;No ;1521;N/A;1479;0;0;0;N/A;42;0;42;0;0;0;0;0;0;42;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;SI
CERRO PLATA 220;50153;Comunidad de Madrid;;;;;✓;;857; N/A ;  ;857;192;E375_SEPE;;No;394;E375_SEPE;;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
CERVELLO 220;50154;Cataluña;;;;;✓;;582; N/A ;  ;582;97;E411_SEPE;;No;425;E411_SEPE;;0;0;;NO;31;0;31;0;0;0;0;0;0;31;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
CHANTADA 220;50155;Galicia;✓;;;;✓;;196; N/A ;  ;196;368;E173_SEPE;128;No;426;E173_SEPE;186;1290;0;240;SI;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;128;0;128;186;186;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;128;0;128;186;186;
CHAYOFA 66;50156;Canarias;;;;;✓;;59; N/A ;  ;59;105;N/A;1;No;112;N/A;8;69;0;104;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;8;8;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;1;0;1;8;8;
CHIO 66;50720;Canarias;;;;;;;18; N/A ;  ;18;42;E18_SEC, E21_SEC;;No;55;E18_SEC, E21_SEC;;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;
CHUCENA 220;50721;Andalucía;;✓;;;;✓;323; N/A ;  ;323;343;E189_SEPE;160;No;452;E189_SEPE;204;1026;0;166;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;160;0;160;204;204;Est_Dem_Zona;Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;160;0;160;204;204;
CICERO 220;50157;Cantabria;;;;;✓;;65; N/A ;  ;65;568;E8_SEPE;275;No;842;E8_SEPE;563;197;0;180;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;197;197;197;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;65;0;197;197;197;
CILLAMAYOR 220;50158;Castilla y León;✓;;;;;;53; N/A ;  ;53;323;E180_SEPE;97;Si. Caso b);459;E180_SEPE;234;1300;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;53;0;97;234;234;WSCR_Nudo;Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;53;0;97;234;234;
CINCA 220;50159;Aragón;;;;;✓;✓;269; N/A ;  ;269;21;N/A;0;Si. Caso b);306;N/A;132;1245;0;175;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;132;Est_Dem_Nudo;Est_Dem_Nudo/Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;0;0;0;132;132;
CINSA 66;50160;Canarias;;✓;;;✓;;42; N/A ;  ;42;48;E08_SEC, E09_SEC;;Si. Caso b);62;E08_SEC, E09_SEC;;48;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
CISNEROS 220;50722;Comunidad de Madrid;;✓;;✓;;✓;518; N/A ;  ;395;304;E292_SEPE;;No;448;E292_SEPE;;0;0;;NO;123;123;123;0;0;0;0;0;0;0;123;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
CIUDAD DEPORTIVA 220;50161;Comunidad de Madrid;;;;;✓;✓;150; N/A ;  ;150;406;E45_SEPE;;No;597;E45_SEPE;;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
CIUDAD RODRIGO 400;50796;Castilla y León;;✓;;;;;486; N/A ;  ;486;1284;E284_SEPE;978;No ;1653;E284_SEPE;1458;872;0;0;N/A;7;0;7;0;0;189;189;0;0;7;0;0;0;0;0;486;0;872;872;872;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;486;0;872;872;872;
CIUDADELA 132;50162;Islas Baleares;;✓;;;✓;;6; N/A ;  ;6;62;N/A;;No;75;N/A;;84;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;
CODONYERS 220;50163;Cataluña;;;;;✓;;532; N/A ;  ;532;101;N/A;;No;261;N/A;;0;0;;NO;8;0;8;0;0;8;0;8;0;8;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;
COFRENTES 400;50164;Comunidad Valenciana;;✓;;;;;1.167; N/A ;  ;1.167;1070;E339_SEPE;1070;No ;3207;E339_SEPE;1693;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;
COLISEO 66;50165;Islas Baleares;;;;;✓;;153; N/A ; Riesgo interacciones ;153;133;N/A;70;No;143;N/A;80;0;0;63;SI;0;0;0;0;0;27;0;27;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;
COLLBLANC 220;50166;Cataluña;;;;;✓;;371; N/A ; Superación valor máx Icc ;371;157;N/A;;No;593;N/A;;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;
COMPLUTUM 220;50703;Comunidad de Madrid;;✓;;;;✓;40; N/A ;  ;3;428;E275_SEPE;390;No;630;E275_SEPE;593;0;0;0;N/A;38;38;38;0;0;0;0;0;0;0;38;0;0;7;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;
COMPOSTILLA 400;50168;Castilla y León;✓;✓;;;;;1.198; N/A ;  ;1.198;645;E398_SEPE;536;No ;881;E398_SEPE;829;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;
COMPOSTILLA 220;50168;Castilla y León;✓;✓;;✓;✓;;503; N/A ;  ;503;365;N/A;205;No;531;N/A;371;526;0;160;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;350;0;205;0;205;371;371;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;205;0;205;371;371;Nudo de concurso. ;0;0;0;0;0;SI
CONSO 220;50170;Galicia;✓;✓;;;;;279; N/A ;  ;279;352;N/A;134;No;471;N/A;134;937;0;0;N/A;28;0;28;0;0;310;310;0;0;28;0;0;0;0;204;134;0;134;134;134;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;134;0;134;134;134;
CONSTANTI 220;50171;Cataluña;✓;✓;;✓;✓;;657; N/A ;  ;489;391;E364_SEPE;;No;1063;E364_SEPE;;0;0;;NO;174;168;174;0;0;0;0;0;0;6;168;0;0;100;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
CORDOVILLA 220;50172;Comunidad Foral de Navarra;;✓;;;✓;;169; N/A ;  ;169;471;E251_SEPE;;No;621;E251_SEPE;;867;0;;NO;0;0;0;0;0;50;50;0;0;0;0;0;0;0;150;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
CORNATEL 220;50173;Galicia;✓;;;;;;78; N/A ;  ;78;209;E5_SEPE;120;Si. Caso b);220;E5_SEPE;120;526;0;0;N/A;0;0;0;0;0;100;100;0;0;0;0;0;0;0;67;78;0;120;120;120;WSCR_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;78;0;120;120;120;
CORRALEJO 66;50174;Canarias;;;;;✓;;11; N/A ;  ;11;60;E26_SEC;20;Si. Caso b);87;E26_SEC;47;19;0;40;SI;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;11;0;19;19;19;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;11;0;19;19;19;
COSCURITA 220;51450;Castilla y León;;;;;;;322; N/A ;  ;322;546;N/A;546;No;825;N/A;825;1274;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322;0;546;825;825;WSCR_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;322;0;546;825;825;
COSLADA 220;50175;Comunidad de Madrid;;;;;;;837; W05_SEPE_BIN ;  ;837;140;E169_SEPE_Bin, E382_SEPE;;No;147;E169_SEPE_Bin, E382_SEPE;;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
COSLADA (COSLADA B) 220;50175;Comunidad de Madrid;;;;;✓;;574; W05_SEPE_BIN ;  ;574;75;E169_SEPE_Bin;;No;225;E169_SEPE_Bin;;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;
COSTA DE LA LUZ 220;50176;Andalucía;;;;;✓;;211; N/A ;  ;211;99;E314_SEPE;;No;637;E314_SEPE;;1041;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
COSTASOL 220;50177;Andalucía;;;;;✓;;225; N/A ;  ;225;131;E193_SEPE, E387_SEPE;;Si. Caso c);395;E193_SEPE, E387_SEPE;;1134;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
COTORROS 400;51447;Castilla y León;;✓;;;;;522; N/A ;  ;468;709;E283_SEPE, E408_SEPE;636;No;1038;E283_SEPE, E408_SEPE;984;416;0;0;N/A;54;54;54;0;0;0;0;0;0;0;54;0;0;0;0;416;0;416;416;416;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;416;0;416;416;416;
CRISTOBAL COLON 220;50178;Andalucía;✓;✓;;✓;✓;;643; N/A ;  ;643;390;E392_SEPE;;No;793;E392_SEPE;;936;0;;NO;90;0;90;0;0;0;0;0;0;90;0;0;0;800;92;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;SI
CUESTA DE LA VILLA 66;50179;Canarias;;;;;✓;;40; N/A ;  ;40;77;N/A;;Si. Caso b);87;N/A;;1;0;;NO;0;0;0;0;0;68;0;68;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;
DAGANZO 220;50180;Comunidad de Madrid;;✓;;;✓;;277; N/A ;  ;207;264;E292_SEPE;;No;348;E292_SEPE;;0;0;;NO;70;70;70;0;0;40;40;0;0;0;70;0;0;0;10;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
DIQUE DEL ESTE 66;50181;Canarias;;✓;;;✓;;93; N/A ;  ;93;53;N/A;13;Si. Caso b);59;N/A;19;0;0;40;SI;0;0;0;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;
DON ALVARO 400;51301;Extremadura;;✓;;;;;758; N/A ;  ;758;1522;N/A;1507;No ;2036;N/A;2021;533;0;0;N/A;15;0;15;0;0;0;0;0;0;15;0;0;0;55;0;533;0;533;533;533;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;533;0;533;533;533;Nudo de concurso. ;0;0;0;0;0;SI
DON RODRIGO 400;50182;Andalucía;;✓;;;;;942; N/A ;  ;942;1107;N/A;813;No ;1511;N/A;813;0;0;0;N/A;0;0;0;0;0;698;698;0;0;0;0;0;0;0;82;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;
DON RODRIGO 220;50182;Andalucía;✓;;;;✓;;257; W06_SEPE_BIN ; Superación valor máx Icc ;257;420;E293_SEPE_Bin;259;No ;1325;E293_SEPE_Bin;991;859;0;161;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257;0;259;859;859;WSCR_Nudo;Din2_Zona;Est_Dem_Nudo;Din1_Zona;Din1_Zona;205;0;0;0;0;;53;0;259;859;859;
DON RODRIGO (DON RODRIGO B) 220;50182;Andalucía;;;;;;;583; W06_SEPE_BIN ; Superación valor máx Icc ;310;17;E293_SEPE_Bin;1;No ;610;E293_SEPE_Bin;595;859;0;0;N/A;16;16;16;0;0;0;0;0;0;0;16;0;0;0;0;1;0;1;595;595;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;1;0;1;595;595;
DOS HERMANAS 220;50183;Andalucía;;✓;✓;;✓;;199; N/A ;  ;199;458;N/A;28;No;977;N/A;547;759;0;330;SI;100;0;100;0;0;0;0;0;0;100;0;0;0;7;0;28;0;28;547;547;Est_Dem_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;28;0;28;547;547;
DRAGO 66;50774;Canarias;;;;;;;30; N/A ;  ;30;34;E20_SEC;18;No;43;E20_SEC;33;49;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;18;33;33;Est_Dem_Zona;Din2_Zona;Est_Dem_Zona;Est_Alm_Zona;Est_Alm_Zona;0;0;0;0;0;;18;0;18;33;33;
DRAGONERA 132;50184;Islas Baleares;;✓;;;✓;;0; N/A ;  ;0;66;N/A;;No;88;N/A;;84;0;;NO;0;0;0;0;0;30;30;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;
EBORA 220;50185;Castilla-La Mancha;;✓;;;✓;;214; N/A ;  ;214;257;E212_SEPE;;No;413;E212_SEPE;;956;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
EIRIS 220;50189;Galicia;;;;;✓;;385; N/A ;  ;385;106;E244_SEPE, E279_SEPE;;No;217;E244_SEPE, E279_SEPE;;537;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
EIXAMPLE 220;50190;Cataluña;;;;;✓;;65; N/A ;  ;65;140;E405_SEPE;;No;511;E405_SEPE;;0;0;40;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;
EL CANTALAR 220;50191;Comunidad Valenciana;;✓;;;✓;;117; N/A ;  ;117;293;E37_SEPE;;No;739;E37_SEPE;;897;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
EL CERRO 220;50192;Castilla y León;✓;;;;;;0; N/A ;  ;0;256;E12_SEPE;256;Si. Caso b);283;E12_SEPE;283;1299;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;0;256;283;283;WSCR_Nudo;WSCR_Nudo/Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;0;0;256;283;283;
EL CONDADO 220;51403;Andalucía;;;;;;;283; N/A ;  ;283;0;N/A;0;No;210;N/A;210;1041;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;210;Est_Dem_Nudo;Est_Dem_Nudo/Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;0;0;0;210;210;
EL COTO 220;UFD-50222;Comunidad de Madrid;;;;;✓;;900; N/A ;  ;900;57;E381_SEPE, E382_SEPE;;No;60;E381_SEPE, E382_SEPE;;0;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
EL EMPERADOR 220;50193;Castilla-La Mancha;;;;;;;207; N/A ;  ;207;254;E211_SEPE;213;Si. Caso b);428;E211_SEPE;386;1054;0;0;N/A;42;0;42;0;0;0;0;0;0;42;0;0;0;0;0;207;0;213;386;386;WSCR_Nudo;Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;207;0;213;386;386;
EL MORELL 220;50194;Cataluña;;;✓;;;;271; N/A ;  ;271;162;E347_SEPE, E364_SEPE;;Si. Caso b);170;E347_SEPE, E364_SEPE;;0;0;0;N/A;46;0;46;0;0;0;0;0;0;46;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;
EL PALMAR 400;50195;Región de Murcia;✓;;;;;;184; N/A ;  ;183;1324;N/A;1323;No ;1892;N/A;1891;844;0;0;N/A;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;183;0;844;844;844;WSCR_Nudo;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;183;0;844;844;844;
EL PALMAR 220;50195;Región de Murcia;;;;;✓;;54; N/A ;  ;54;334;E39_SEPE;;No;1155;E39_SEPE;;864;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
EL PALMAR DE LA GOMERA 66;50725;Canarias;;;;;;✓;24; N/A ;  ;24;48;E21_SEC;35;No;50;E21_SEC;37;0;0;13;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;
EL PALMERAL 220;50196;Comunidad Valenciana;;✓;;;✓;✓;328; N/A ;  ;328;380;E259_SEPE;;No;708;E259_SEPE;;1057;0;225;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado en la zona estática. ;;;;;;
EL PALO 400;50197;Principado de Asturias;✓;✓;;;;;542; N/A ;  ;542;1109;N/A;659;No;1847;N/A;1397;261;0;450;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261;0;261;261;261;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;261;0;261;261;261;
EL PETREL 220;50198;Comunidad Valenciana;;;;;✓;;192; N/A ;  ;192;298;E186_SEPE, E386_SEPE;;Si. Caso b);426;E186_SEPE, E386_SEPE;;1057;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;
EL ROSARIO 220;50726;Canarias;;;;;;;39; N/A ;  ;39;161;N/A;161;No;252;N/A;252;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;
EL ROSARIO 66;50726;Canarias;;;;;;;92; N/A ;  ;92;162;N/A;162;No;239;N/A;239;0;0;0;N/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Din1_Zona;Din2_Zona;Din1_Zona;Din1_Zona;Din1_Zona;0;0;0;0;0;;0;0;0;0;0;
EL SEQUERO 220;50199;La Rioja;✓;✓;;;✓;;97; N/A ;  ;97;239;E307_SEPE;;No;690;E307_SEPE;;1065;0;;NO;0;0;0;0;0;19;19;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. ;;;;;;
EL SERRALLO 220;50727;Comunidad Valenciana;;;;✓;;✓;706; N/A ;  ;706;383;E34_SEPE;;No;523;E34_SEPE;;27;0;;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;558;0;;;;;;;;;;;;;;;;Valor de referencia no acordado. Valor de referencia no acordado en la zona estática. ;;;;;;SI
EL TABLERO 66;50200;Canarias;;;;;✓;;71; N/A ;  ;71;36;N/A;0;No;45;N/A;5;5;0;40;SI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;Est_Dem_Nudo;Est_Dem_Nudo/Din2_Zona;Est_Dem_Nudo;Est_Alm_Nudo;Est_Alm_Nudo;0;0;0;0;0;;0;0;0;5;5;
